2019-05-23T17:45:16.949000	2019-05-23T17:45:46.249000
2019-05-23T17:46:32.849000	2019-05-23T17:46:49.749000
2019-05-23T17:48:33.049000	2019-05-23T17:48:55.949000
2019-05-23T17:49:11.849000	2019-05-23T17:49:34.449000
2019-05-23T18:00:40.249000	2019-05-23T18:01:09.449000
2019-05-23T18:04:45.949000	2019-05-23T18:05:19.249000
2019-05-23T18:06:43.649000	2019-05-23T18:07:27.649000
2019-05-23T18:08:07.249000	2019-05-23T18:08:20.849000
2019-05-23T18:10:04.149000	2019-05-23T18:10:46.349000
2019-05-23T18:12:59.349000	2019-05-23T18:13:24.649000
2019-05-23T18:13:59.149000	2019-05-23T18:14:18.949000
2019-05-23T18:18:27.849000	2019-05-23T18:18:49.649000
2019-05-23T18:21:20.449000	2019-05-23T18:22:09.649000
2019-05-23T18:32:47.349000	2019-05-23T18:33:05.849000
2019-05-23T18:56:19.749000	2019-05-23T18:56:37.649000
2019-05-23T19:01:18.349000	2019-05-23T19:01:50.049000
2019-05-23T19:16:14.649000	2019-05-23T19:16:57.549000
2019-05-23T20:37:08.349000	2019-05-23T20:37:21.249000
2019-05-23T23:07:30.049000	2019-05-23T23:07:46.549000
2019-05-23T23:19:15.049000	2019-05-23T23:19:28.549000
2019-05-23T23:21:46.049000	2019-05-23T23:22:13.049000
2019-05-23T23:43:21.749000	2019-05-23T23:43:22.049000
2019-05-23T23:43:22.149000	2019-05-23T23:43:40.949000
