2019-07-01T18:13:10.207000	2019-07-01T18:14:10.607000
2019-07-01T18:17:15.007000	2019-07-01T18:17:37.257000
2019-07-01T18:17:57.157000	2019-07-01T18:18:25.757000
2019-07-01T18:20:58.607000	2019-07-01T18:21:10.407000
2019-07-01T18:22:22.857000	2019-07-01T18:22:54.657000
2019-07-01T18:24:18.857000	2019-07-01T18:25:05.507000
2019-07-01T18:27:58.607000	2019-07-01T18:28:14.307000
2019-07-01T18:29:01.707000	2019-07-01T18:29:33.657000
2019-07-01T18:32:28.007000	2019-07-01T18:32:54.307000
2019-07-01T18:33:49.757000	2019-07-01T18:34:03.457000
2019-07-01T18:35:07.507000	2019-07-01T18:35:43.507000
2019-07-01T18:35:53.307000	2019-07-01T18:36:33.157000
2019-07-01T18:36:33.857000	2019-07-01T18:36:51.907000
2019-07-01T18:40:13.807000	2019-07-01T18:40:51.307000
2019-07-01T18:41:16.607000	2019-07-01T18:41:41.957000
2019-07-01T18:43:11.107000	2019-07-01T18:43:24.907000
2019-07-01T18:43:38.457000	2019-07-01T18:44:17.407000
2019-07-01T18:47:06.757000	2019-07-01T18:47:21.057000
2019-07-01T18:48:43.407000	2019-07-01T18:48:55.207000
2019-07-01T18:52:51.257000	2019-07-01T18:53:14.307000
2019-07-01T18:56:35.407000	2019-07-01T18:56:49.657000
2019-07-01T19:00:17.507000	2019-07-01T19:00:42.507000
2019-07-01T19:01:28.807000	2019-07-01T19:01:51.607000
2019-07-01T19:03:16.007000	2019-07-01T19:03:57.457000
2019-07-01T19:04:22.457000	2019-07-01T19:04:37.157000
2019-07-01T19:06:44.207000	2019-07-01T19:07:15.107000
2019-07-01T19:08:50.157000	2019-07-01T19:09:39.107000
2019-07-01T19:11:44.507000	2019-07-01T19:12:04.907000
2019-07-01T19:12:45.057000	2019-07-01T19:13:08.557000
2019-07-01T19:16:56.507000	2019-07-01T19:17:26.007000
2019-07-01T19:20:50.957000	2019-07-01T19:21:10.857000
2019-07-01T19:31:16.057000	2019-07-01T19:31:48.357000
2019-07-01T19:35:16.707000	2019-07-01T19:35:35.257000
2019-07-01T19:43:15.507000	2019-07-01T19:43:42.057000
2019-07-01T20:22:52.357000	2019-07-01T20:23:16.957000
2019-07-01T20:32:39.707000	2019-07-01T20:32:53.607000
2019-07-01T20:33:03.307000	2019-07-01T20:33:20.807000
2019-07-01T20:58:42.457000	2019-07-01T20:59:13.657000
2019-07-01T21:04:56.707000	2019-07-01T21:05:24.907000
2019-07-01T21:30:15.207000	2019-07-01T21:30:28.457000
2019-07-01T21:52:03.007000	2019-07-01T21:52:18.657000
2019-07-01T22:36:49.007000	2019-07-01T22:37:10.657000
2019-07-01T23:07:27.457000	2019-07-01T23:07:45.607000
2019-07-01T23:31:54.907000	2019-07-01T23:32:46.357000
2019-07-01T23:33:41.807000	2019-07-01T23:33:55.557000
2019-07-01T23:49:27.457000	2019-07-01T23:49:43.957000
2019-07-02T00:11:14.757000	2019-07-02T00:11:30.107000
2019-07-02T00:12:33.807000	2019-07-02T00:12:47.907000
2019-07-02T00:35:53.357000	2019-07-02T00:36:10.257000
2019-07-02T00:46:05.607000	2019-07-02T00:46:22.757000
